,is_exc_all,pref_orth_diff,sg_idx_snr,sg0_idx_snr,sg0_osi_all,sg0_osi_dich,sg0_pref_resp_all,sg1_idx_snr_all,sg1_salient_orth,sg1_salient_pref,sg1_snr_max_all,sg1_si_salient_pref_all,sg2_resp_orth_0,sg2_resp_orth_30,sg2_resp_pref_0,sg2_resp_pref_30,sg2_rf_in,sg2_idx_snr,smg0_dsi_all,smg0_pref_resp_all,smg1_salient_pref_all,smg1_salient_null_all,smg1_snr_all_max,smg_idx_snr
7374,False,,False,False,0.2890442388475956,0.8981259652895118,4.426254399716596,False,0.9721183892440267,1.7105923076587335,0.4643303367894861,0.1258127305360954,0.6781302118658474,10.690525045203394,10.205521293227667,6.261968131722363,False,False,0.1358278565471479,23.692197714860956,11.441201430335656,1.218627224368027,0.5904253022776104,True
7375,False,3.628700450634751,True,True,0.20102889014922792,0.31283318678177724,6.648845893136252,True,,,1.0689874887279047,,6.487729864405745,3.364192697002144,5.415704526894713,12.770777953428833,False,True,0.166917239980162,24.475237986321563,,,1.9091703158415816,True
7376,False,-6.439805535614349,True,True,0.14532627196796863,0.2972375632432372,7.760219605024889,True,15.226341613800203,8.786536078185854,0.9310343599185692,-0.12218313456207726,10.646082582324727,1.4753863509460312,2.1536213986339705,13.157830852305471,False,True,0.1612652013970008,29.829294495144477,26.15028275307582,28.910012225835807,1.8342285708245125,True
7377,False,0.5433144460974431,True,True,0.018097537613769872,0.25667390236415455,7.019912994893204,True,11.345051157622873,13.155306673137929,1.1216698239144711,0.22465358013456,3.2160674563264964,12.720055905819102,2.7942249861054362,5.944664010995967,False,False,0.03127633818189419,18.926525780244596,18.566771639667888,23.981336452514377,1.3131454109101373,True
7378,False,,True,False,0.46019526209199796,0.9551565231261605,4.55392511484148,True,0.49086306391853346,3.1377814359593414,0.5023061094314549,-0.03660084472643415,1.2559461441482123,0.3174004100438296,2.128864414736303,1.8125301147138977,False,False,0.35244751041999395,10.777939112887411,0.4445754411112582,3.419077331371002,0.5956308907948898,True
7379,False,5.356113210184558,True,False,0.21872615895068334,0.4579545351809756,4.554275187413556,True,10.097513540410704,15.453626750595262,1.0021778962160415,0.3727658101947428,2.8050319477969428,7.287119954563365,11.866701579522829,2.0620150433958986,False,False,0.10489688008938841,18.070546019611005,20.37828767619545,27.535942714541566,1.1633285470025814,True
7380,False,4.986549101366236,True,False,0.3098800310941463,0.35503787422626676,4.013341845876918,True,10.01521062224046,11.70702428559828,0.679940538979909,0.4974930017093468,0.20783634185696986,3.2290780360634805,7.739241394160786,1.4880483132870639,False,True,0.10038372084084207,12.83811867911758,18.82444534940874,25.260421812244083,1.0789903915023211,True
7381,False,-1.2861216472078194,True,False,0.1851741791234968,0.22328091988437454,11.600847627128932,True,13.79491431442926,12.50879266722144,0.7731040222493183,0.20962202103723607,9.493968991848718,8.24465169442708,4.522213998828104,9.124742860279857,False,True,0.06748341682691339,14.930650846238253,20.885034766830877,16.226243812665555,0.9995606673869541,True
7382,False,0.8945855618042984,True,True,0.3520737690693229,0.48249769523259234,10.433726730012086,True,,,0.9451670048615228,,4.988026262760458,0.8374801767260054,5.121337450595379,7.995807158754285,False,True,0.1476634979883405,21.158420800660743,,,1.6388066135795758,True
7383,False,1.8712930794398888,True,False,0.1933841309080555,0.41649636507621185,4.624918704379581,True,,,0.5664596170571452,,3.556092229402246,8.137866765110612,2.981742526130759,2.029276844112985,False,False,0.21282015966502887,9.465999197227912,,,0.8572607384489829,True
